,date,asset,price,weights,Family
0,2019-01-02,Asset1,231.5061,0.225457962039468,Fixed Income
1,2019-01-03,Asset1,231.0356,0.225457962039468,Fixed Income
2,2019-01-04,Asset1,230.4026,0.225457962039468,Fixed Income
3,2019-01-05,Asset1,230.4026,0.225457962039468,Fixed Income
4,2019-01-06,Asset1,230.4026,0.225457962039468,Fixed Income
5,2019-01-07,Asset1,230.0543,0.225457962039468,Fixed Income
6,2019-01-08,Asset1,229.7012,0.225457962039468,Fixed Income
7,2019-01-09,Asset1,230.155,0.225457962039468,Fixed Income
8,2019-01-10,Asset1,230.4994,0.225457962039468,Fixed Income
9,2019-01-11,Asset1,230.8193,0.225457962039468,Fixed Income
10,2019-01-12,Asset1,230.8193,0.225457962039468,Fixed Income
11,2019-01-13,Asset1,230.8193,0.225457962039468,Fixed Income
12,2019-01-14,Asset1,231.0823,0.225457962039468,Fixed Income
13,2019-01-15,Asset1,231.3187,0.225457962039468,Fixed Income
14,2019-01-16,Asset1,231.4834,0.225457962039468,Fixed Income
15,2019-01-17,Asset1,231.4778,0.225457962039468,Fixed Income
16,2019-01-18,Asset1,231.4533,0.225457962039468,Fixed Income
17,2019-01-19,Asset1,231.4533,0.225457962039468,Fixed Income
18,2019-01-20,Asset1,231.4533,0.225457962039468,Fixed Income
19,2019-01-21,Asset1,231.3291,0.225457962039468,Fixed Income
20,2019-01-22,Asset1,231.6117,0.225457962039468,Fixed Income
21,2019-01-23,Asset1,231.7206,0.225457962039468,Fixed Income
22,2019-01-24,Asset1,232.786,0.225457962039468,Fixed Income
23,2019-01-25,Asset1,232.8402,0.225457962039468,Fixed Income
24,2019-01-26,Asset1,232.8402,0.225457962039468,Fixed Income
25,2019-01-27,Asset1,232.8402,0.225457962039468,Fixed Income
26,2019-01-28,Asset1,232.6644,0.225457962039468,Fixed Income
27,2019-01-29,Asset1,232.6579,0.225457962039468,Fixed Income
28,2019-01-30,Asset1,232.8493,0.225457962039468,Fixed Income
29,2019-01-31,Asset1,233.3566,0.225457962039468,Fixed Income
30,2019-02-01,Asset1,232.5707,0.225457962039468,Fixed Income
31,2019-02-02,Asset1,232.5707,0.225457962039468,Fixed Income
32,2019-02-03,Asset1,232.5707,0.225457962039468,Fixed Income
33,2019-02-04,Asset1,232.4786,0.225457962039468,Fixed Income
34,2019-02-05,Asset1,232.3439,0.225457962039468,Fixed Income
35,2019-02-06,Asset1,232.1823,0.225457962039468,Fixed Income
36,2019-02-07,Asset1,232.1859,0.225457962039468,Fixed Income
37,2019-02-08,Asset1,232.2148,0.225457962039468,Fixed Income
38,2019-02-09,Asset1,232.2148,0.225457962039468,Fixed Income
39,2019-02-10,Asset1,232.2148,0.225457962039468,Fixed Income
40,2019-02-11,Asset1,232.1751,0.225457962039468,Fixed Income
41,2019-02-12,Asset1,232.2308,0.225457962039468,Fixed Income
42,2019-02-13,Asset1,232.5939,0.225457962039468,Fixed Income
43,2019-02-14,Asset1,232.7362,0.225457962039468,Fixed Income
44,2019-02-15,Asset1,232.754,0.225457962039468,Fixed Income
45,2019-02-16,Asset1,232.754,0.225457962039468,Fixed Income
46,2019-02-17,Asset1,232.754,0.225457962039468,Fixed Income
47,2019-02-18,Asset1,232.7746,0.225457962039468,Fixed Income
48,2019-02-19,Asset1,232.8894,0.225457962039468,Fixed Income
49,2019-02-20,Asset1,232.7082,0.225457962039468,Fixed Income
50,2019-02-21,Asset1,232.5826,0.225457962039468,Fixed Income
51,2019-02-22,Asset1,232.8227,0.225457962039468,Fixed Income
52,2019-02-23,Asset1,232.8227,0.225457962039468,Fixed Income
53,2019-02-24,Asset1,232.8227,0.225457962039468,Fixed Income
54,2019-02-25,Asset1,233.0297,0.225457962039468,Fixed Income
55,2019-02-26,Asset1,233.2063,0.225457962039468,Fixed Income
56,2019-02-27,Asset1,232.5685,0.225457962039468,Fixed Income
57,2019-02-28,Asset1,232.3292,0.225457962039468,Fixed Income
58,2019-03-01,Asset1,232.2761,0.225457962039468,Fixed Income
59,2019-03-02,Asset1,232.2761,0.225457962039468,Fixed Income
60,2019-03-03,Asset1,232.2761,0.225457962039468,Fixed Income
61,2019-03-04,Asset1,232.6784,0.225457962039468,Fixed Income
62,2019-03-05,Asset1,232.7193,0.225457962039468,Fixed Income
63,2019-03-06,Asset1,233.4892,0.225457962039468,Fixed Income
64,2019-03-07,Asset1,234.7471,0.225457962039468,Fixed Income
65,2019-03-08,Asset1,234.7106,0.225457962039468,Fixed Income
66,2019-03-09,Asset1,234.7106,0.225457962039468,Fixed Income
67,2019-03-10,Asset1,234.7106,0.225457962039468,Fixed Income
68,2019-03-11,Asset1,234.4723,0.225457962039468,Fixed Income
69,2019-03-12,Asset1,234.435,0.225457962039468,Fixed Income
70,2019-03-13,Asset1,234.3044,0.225457962039468,Fixed Income
71,2019-03-14,Asset1,234.47,0.225457962039468,Fixed Income
72,2019-03-15,Asset1,234.555,0.225457962039468,Fixed Income
73,2019-03-16,Asset1,234.555,0.225457962039468,Fixed Income
74,2019-03-17,Asset1,234.555,0.225457962039468,Fixed Income
75,2019-03-18,Asset1,234.995,0.225457962039468,Fixed Income
76,2019-03-19,Asset1,234.59,0.225457962039468,Fixed Income
77,2019-03-20,Asset1,234.655,0.225457962039468,Fixed Income
78,2019-03-21,Asset1,235.6211,0.225457962039468,Fixed Income
79,2019-03-22,Asset1,235.75,0.225457962039468,Fixed Income
80,2019-03-23,Asset1,235.75,0.225457962039468,Fixed Income
81,2019-03-24,Asset1,235.75,0.225457962039468,Fixed Income
82,2019-03-25,Asset1,236.2305,0.225457962039468,Fixed Income
83,2019-03-26,Asset1,236.3364,0.225457962039468,Fixed Income
84,2019-03-27,Asset1,237.18,0.225457962039468,Fixed Income
85,2019-03-28,Asset1,236.7785,0.225457962039468,Fixed Income
86,2019-03-29,Asset1,236.65,0.225457962039468,Fixed Income
87,2019-03-30,Asset1,236.65,0.225457962039468,Fixed Income
88,2019-03-31,Asset1,236.65,0.225457962039468,Fixed Income
89,2019-04-01,Asset1,235.8753,0.225457962039468,Fixed Income
90,2019-04-02,Asset1,236.1217,0.225457962039468,Fixed Income
91,2019-04-03,Asset1,235.5119,0.225457962039468,Fixed Income
92,2019-04-04,Asset1,235.8886,0.225457962039468,Fixed Income
93,2019-04-05,Asset1,236.0778,0.225457962039468,Fixed Income
94,2019-04-06,Asset1,236.0778,0.225457962039468,Fixed Income
95,2019-04-07,Asset1,236.0778,0.225457962039468,Fixed Income
96,2019-04-08,Asset1,236.1516,0.225457962039468,Fixed Income
97,2019-04-09,Asset1,236.4443,0.225457962039468,Fixed Income
98,2019-04-10,Asset1,236.8477,0.225457962039468,Fixed Income
99,2019-04-11,Asset1,236.8635,0.225457962039468,Fixed Income
100,2019-04-12,Asset1,236.0503,0.225457962039468,Fixed Income
101,2019-04-13,Asset1,236.0503,0.225457962039468,Fixed Income
102,2019-04-14,Asset1,236.0503,0.225457962039468,Fixed Income
103,2019-04-15,Asset1,235.6151,0.225457962039468,Fixed Income
104,2019-04-16,Asset1,235.484,0.225457962039468,Fixed Income
105,2019-04-17,Asset1,235.3109,0.225457962039468,Fixed Income
106,2019-04-18,Asset1,236.0125,0.225457962039468,Fixed Income
107,2019-04-19,Asset1,236.0125,0.225457962039468,Fixed Income
108,2019-04-20,Asset1,236.0125,0.225457962039468,Fixed Income
109,2019-04-21,Asset1,236.0125,0.225457962039468,Fixed Income
110,2019-04-22,Asset1,236.0125,0.225457962039468,Fixed Income
111,2019-04-23,Asset1,235.3953,0.225457962039468,Fixed Income
112,2019-04-24,Asset1,236.2293,0.225457962039468,Fixed Income
113,2019-04-25,Asset1,235.7831,0.225457962039468,Fixed Income
114,2019-04-26,Asset1,236.5869,0.225457962039468,Fixed Income
115,2019-04-27,Asset1,236.5869,0.225457962039468,Fixed Income
116,2019-04-28,Asset1,236.5869,0.225457962039468,Fixed Income
117,2019-04-29,Asset1,236.4154,0.225457962039468,Fixed Income
118,2019-04-30,Asset1,236.5748,0.225457962039468,Fixed Income
119,2019-05-01,Asset1,236.5748,0.225457962039468,Fixed Income
120,2019-05-02,Asset1,236.46,0.225457962039468,Fixed Income
121,2019-05-03,Asset1,236.7102,0.225457962039468,Fixed Income
122,2019-05-04,Asset1,236.7102,0.225457962039468,Fixed Income
123,2019-05-05,Asset1,236.7102,0.225457962039468,Fixed Income
124,2019-05-06,Asset1,236.6797,0.225457962039468,Fixed Income
125,2019-05-07,Asset1,236.9445,0.225457962039468,Fixed Income
126,2019-05-08,Asset1,236.9893,0.225457962039468,Fixed Income
127,2019-05-09,Asset1,236.5494,0.225457962039468,Fixed Income
128,2019-05-10,Asset1,236.5653,0.225457962039468,Fixed Income
129,2019-05-11,Asset1,236.5653,0.225457962039468,Fixed Income
130,2019-05-12,Asset1,236.5653,0.225457962039468,Fixed Income
131,2019-05-13,Asset1,236.7456,0.225457962039468,Fixed Income
132,2019-05-14,Asset1,236.6358,0.225457962039468,Fixed Income
133,2019-05-15,Asset1,237.016,0.225457962039468,Fixed Income
134,2019-05-16,Asset1,237.2897,0.225457962039468,Fixed Income
135,2019-05-17,Asset1,237.5793,0.225457962039468,Fixed Income
136,2019-05-18,Asset1,237.5793,0.225457962039468,Fixed Income
137,2019-05-19,Asset1,237.5793,0.225457962039468,Fixed Income
138,2019-05-20,Asset1,237.1612,0.225457962039468,Fixed Income
139,2019-05-21,Asset1,237.0506,0.225457962039468,Fixed Income
140,2019-05-22,Asset1,237.3108,0.225457962039468,Fixed Income
141,2019-05-23,Asset1,237.636,0.225457962039468,Fixed Income
142,2019-05-24,Asset1,238.0201,0.225457962039468,Fixed Income
143,2019-05-25,Asset1,238.0201,0.225457962039468,Fixed Income
144,2019-05-26,Asset1,238.0201,0.225457962039468,Fixed Income
145,2019-05-27,Asset1,238.0456,0.225457962039468,Fixed Income
146,2019-05-28,Asset1,238.0531,0.225457962039468,Fixed Income
147,2019-05-29,Asset1,238.76,0.225457962039468,Fixed Income
148,2019-05-30,Asset1,238.5373,0.225457962039468,Fixed Income
149,2019-05-31,Asset1,239.0176,0.225457962039468,Fixed Income
150,2019-06-01,Asset1,239.0176,0.225457962039468,Fixed Income
151,2019-06-02,Asset1,239.0176,0.225457962039468,Fixed Income
152,2019-06-03,Asset1,239.5595,0.225457962039468,Fixed Income
153,2019-06-04,Asset1,240.0676,0.225457962039468,Fixed Income
154,2019-06-05,Asset1,240.4215,0.225457962039468,Fixed Income
155,2019-06-06,Asset1,240.9797,0.225457962039468,Fixed Income
156,2019-06-07,Asset1,242.21,0.225457962039468,Fixed Income
157,2019-06-08,Asset1,242.21,0.225457962039468,Fixed Income
158,2019-06-09,Asset1,242.21,0.225457962039468,Fixed Income
159,2019-06-10,Asset1,241.1928,0.225457962039468,Fixed Income
160,2019-06-11,Asset1,241.5922,0.225457962039468,Fixed Income
161,2019-06-12,Asset1,241.1797,0.225457962039468,Fixed Income
162,2019-06-13,Asset1,241.5356,0.225457962039468,Fixed Income
163,2019-06-14,Asset1,242.2023,0.225457962039468,Fixed Income
164,2019-06-15,Asset1,242.2023,0.225457962039468,Fixed Income
165,2019-06-16,Asset1,242.2023,0.225457962039468,Fixed Income
166,2019-06-17,Asset1,242.0498,0.225457962039468,Fixed Income
167,2019-06-18,Asset1,244.1687,0.225457962039468,Fixed Income
168,2019-06-19,Asset1,243.6748,0.225457962039468,Fixed Income
169,2019-06-20,Asset1,244.3136,0.225457962039468,Fixed Income
170,2019-06-21,Asset1,243.5596,0.225457962039468,Fixed Income
171,2019-06-22,Asset1,243.5596,0.225457962039468,Fixed Income
172,2019-06-23,Asset1,243.5596,0.225457962039468,Fixed Income
173,2019-06-24,Asset1,244.0092,0.225457962039468,Fixed Income
174,2019-06-25,Asset1,244.4071,0.225457962039468,Fixed Income
175,2019-06-26,Asset1,244.1894,0.225457962039468,Fixed Income
176,2019-06-27,Asset1,244.397,0.225457962039468,Fixed Income
177,2019-06-28,Asset1,244.573,0.225457962039468,Fixed Income
178,2019-06-29,Asset1,244.573,0.225457962039468,Fixed Income
179,2019-06-30,Asset1,244.573,0.225457962039468,Fixed Income
180,2019-07-01,Asset1,245.6481,0.225457962039468,Fixed Income
181,2019-07-02,Asset1,246.1012,0.225457962039468,Fixed Income
182,2019-07-03,Asset1,247.8861,0.225457962039468,Fixed Income
183,2019-07-04,Asset1,247.7571,0.225457962039468,Fixed Income
184,2019-07-05,Asset1,246.6901,0.225457962039468,Fixed Income
185,2019-07-06,Asset1,246.6901,0.225457962039468,Fixed Income
186,2019-07-07,Asset1,246.6901,0.225457962039468,Fixed Income
187,2019-07-08,Asset1,246.3324,0.225457962039468,Fixed Income
188,2019-07-09,Asset1,246.2267,0.225457962039468,Fixed Income
189,2019-07-10,Asset1,245.6264,0.225457962039468,Fixed Income
190,2019-07-11,Asset1,244.9347,0.225457962039468,Fixed Income
191,2019-07-12,Asset1,244.1134,0.225457962039468,Fixed Income
192,2019-07-13,Asset1,244.1134,0.225457962039468,Fixed Income
193,2019-07-14,Asset1,244.1134,0.225457962039468,Fixed Income
194,2019-07-15,Asset1,245.3618,0.225457962039468,Fixed Income
195,2019-07-16,Asset1,245.703,0.225457962039468,Fixed Income
196,2019-07-17,Asset1,246.3068,0.225457962039468,Fixed Income
197,2019-07-18,Asset1,246.8319,0.225457962039468,Fixed Income
198,2019-07-19,Asset1,246.8727,0.225457962039468,Fixed Income
199,2019-07-20,Asset1,246.8727,0.225457962039468,Fixed Income
200,2019-07-21,Asset1,246.8727,0.225457962039468,Fixed Income
201,2019-07-22,Asset1,246.7362,0.225457962039468,Fixed Income
202,2019-07-23,Asset1,247.0058,0.225457962039468,Fixed Income
203,2019-07-24,Asset1,247.8702,0.225457962039468,Fixed Income
204,2019-07-25,Asset1,247.4834,0.225457962039468,Fixed Income
205,2019-07-26,Asset1,247.4804,0.225457962039468,Fixed Income
206,2019-07-27,Asset1,247.4804,0.225457962039468,Fixed Income
207,2019-07-28,Asset1,247.4804,0.225457962039468,Fixed Income
208,2019-07-29,Asset1,247.6569,0.225457962039468,Fixed Income
209,2019-07-30,Asset1,247.6821,0.225457962039468,Fixed Income
210,2019-07-31,Asset1,248.8025,0.225457962039468,Fixed Income
211,2019-08-01,Asset1,248.8911,0.225457962039468,Fixed Income
212,2019-08-02,Asset1,249.8547,0.225457962039468,Fixed Income
213,2019-08-03,Asset1,249.8547,0.225457962039468,Fixed Income
214,2019-08-04,Asset1,249.8547,0.225457962039468,Fixed Income
215,2019-08-05,Asset1,250.0668,0.225457962039468,Fixed Income
216,2019-08-06,Asset1,250.6867,0.225457962039468,Fixed Income
217,2019-08-07,Asset1,252.0952,0.225457962039468,Fixed Income
218,2019-08-08,Asset1,250.8141,0.225457962039468,Fixed Income
219,2019-08-09,Asset1,249.6814,0.225457962039468,Fixed Income
220,2019-08-10,Asset1,249.6814,0.225457962039468,Fixed Income
221,2019-08-11,Asset1,249.6814,0.225457962039468,Fixed Income
222,2019-08-12,Asset1,250.2702,0.225457962039468,Fixed Income
223,2019-08-13,Asset1,251.1791,0.225457962039468,Fixed Income
224,2019-08-14,Asset1,252.4394,0.225457962039468,Fixed Income
225,2019-08-15,Asset1,254.2854,0.225457962039468,Fixed Income
226,2019-08-16,Asset1,253.52,0.225457962039468,Fixed Income
227,2019-08-17,Asset1,253.52,0.225457962039468,Fixed Income
228,2019-08-18,Asset1,253.52,0.225457962039468,Fixed Income
229,2019-08-19,Asset1,252.4147,0.225457962039468,Fixed Income
230,2019-08-20,Asset1,253.2882,0.225457962039468,Fixed Income
231,2019-08-21,Asset1,253.1271,0.225457962039468,Fixed Income
232,2019-08-22,Asset1,252.5028,0.225457962039468,Fixed Income
233,2019-08-23,Asset1,252.7453,0.225457962039468,Fixed Income
234,2019-08-24,Asset1,252.7453,0.225457962039468,Fixed Income
235,2019-08-25,Asset1,252.7453,0.225457962039468,Fixed Income
236,2019-08-26,Asset1,252.8617,0.225457962039468,Fixed Income
237,2019-08-27,Asset1,254.3816,0.225457962039468,Fixed Income
238,2019-08-28,Asset1,255.495,0.225457962039468,Fixed Income
239,2019-08-29,Asset1,255.1437,0.225457962039468,Fixed Income
240,2019-08-30,Asset1,254.8829,0.225457962039468,Fixed Income
241,2019-08-31,Asset1,254.8829,0.225457962039468,Fixed Income
242,2019-09-01,Asset1,254.8829,0.225457962039468,Fixed Income
243,2019-09-02,Asset1,254.665,0.225457962039468,Fixed Income
244,2019-09-03,Asset1,255.6162,0.225457962039468,Fixed Income
245,2019-09-04,Asset1,255.0339,0.225457962039468,Fixed Income
246,2019-09-05,Asset1,252.8254,0.225457962039468,Fixed Income
247,2019-09-06,Asset1,253.9792,0.225457962039468,Fixed Income
248,2019-09-07,Asset1,253.9792,0.225457962039468,Fixed Income
249,2019-09-08,Asset1,253.9792,0.225457962039468,Fixed Income
250,2019-09-09,Asset1,252.5855,0.225457962039468,Fixed Income
251,2019-09-10,Asset1,251.7088,0.225457962039468,Fixed Income
252,2019-09-11,Asset1,252.2928,0.225457962039468,Fixed Income
253,2019-09-12,Asset1,252.4003,0.225457962039468,Fixed Income
254,2019-09-13,Asset1,251.0433,0.225457962039468,Fixed Income
255,2019-09-14,Asset1,251.0433,0.225457962039468,Fixed Income
256,2019-09-15,Asset1,251.0433,0.225457962039468,Fixed Income
257,2019-09-16,Asset1,251.6181,0.225457962039468,Fixed Income
258,2019-09-17,Asset1,251.1379,0.225457962039468,Fixed Income
259,2019-09-18,Asset1,252.2246,0.225457962039468,Fixed Income
260,2019-09-19,Asset1,251.9318,0.225457962039468,Fixed Income
261,2019-09-20,Asset1,252.1782,0.225457962039468,Fixed Income
262,2019-09-21,Asset1,252.1782,0.225457962039468,Fixed Income
263,2019-09-22,Asset1,252.1782,0.225457962039468,Fixed Income
264,2019-09-23,Asset1,253.7281,0.225457962039468,Fixed Income
265,2019-09-24,Asset1,254.1663,0.225457962039468,Fixed Income
266,2019-09-25,Asset1,253.8655,0.225457962039468,Fixed Income
267,2019-09-26,Asset1,254.052,0.225457962039468,Fixed Income
268,2019-09-27,Asset1,253.8928,0.225457962039468,Fixed Income
269,2019-09-28,Asset1,253.8928,0.225457962039468,Fixed Income
270,2019-09-29,Asset1,253.8928,0.225457962039468,Fixed Income
271,2019-09-30,Asset1,253.7455,0.225457962039468,Fixed Income
272,2019-10-01,Asset1,253.4301,0.225457962039468,Fixed Income
273,2019-10-02,Asset1,252.9777,0.225457962039468,Fixed Income
274,2019-10-03,Asset1,253.7945,0.225457962039468,Fixed Income
275,2019-10-04,Asset1,253.6501,0.225457962039468,Fixed Income
276,2019-10-05,Asset1,253.6501,0.225457962039468,Fixed Income
277,2019-10-06,Asset1,253.6501,0.225457962039468,Fixed Income
278,2019-10-07,Asset1,253.4346,0.225457962039468,Fixed Income
279,2019-10-08,Asset1,253.7332,0.225457962039468,Fixed Income
280,2019-10-09,Asset1,253.0193,0.225457962039468,Fixed Income
281,2019-10-10,Asset1,251.6692,0.225457962039468,Fixed Income
282,2019-10-11,Asset1,251.27,0.225457962039468,Fixed Income
283,2019-10-12,Asset1,251.27,0.225457962039468,Fixed Income
284,2019-10-13,Asset1,251.27,0.225457962039468,Fixed Income
285,2019-10-14,Asset1,251.7436,0.225457962039468,Fixed Income
286,2019-10-15,Asset1,251.221,0.225457962039468,Fixed Income
287,2019-10-16,Asset1,250.795,0.225457962039468,Fixed Income
288,2019-10-17,Asset1,251.1476,0.225457962039468,Fixed Income
289,2019-10-18,Asset1,250.5794,0.225457962039468,Fixed Income
290,2019-10-19,Asset1,250.5794,0.225457962039468,Fixed Income
291,2019-10-20,Asset1,250.5794,0.225457962039468,Fixed Income
292,2019-10-21,Asset1,249.721,0.225457962039468,Fixed Income
293,2019-10-22,Asset1,250.3856,0.225457962039468,Fixed Income
294,2019-10-23,Asset1,250.8438,0.225457962039468,Fixed Income
295,2019-10-24,Asset1,251.0453,0.225457962039468,Fixed Income
296,2019-10-25,Asset1,250.4363,0.225457962039468,Fixed Income
297,2019-10-26,Asset1,250.4363,0.225457962039468,Fixed Income
298,2019-10-27,Asset1,250.4363,0.225457962039468,Fixed Income
299,2019-10-28,Asset1,249.4148,0.225457962039468,Fixed Income
300,2019-10-29,Asset1,249.9037,0.225457962039468,Fixed Income
301,2019-10-30,Asset1,249.914,0.225457962039468,Fixed Income
302,2019-10-31,Asset1,250.9203,0.225457962039468,Fixed Income
303,2019-11-01,Asset1,250.0916,0.225457962039468,Fixed Income
304,2019-11-02,Asset1,250.0916,0.225457962039468,Fixed Income
305,2019-11-03,Asset1,250.0916,0.225457962039468,Fixed Income
306,2019-11-04,Asset1,249.5918,0.225457962039468,Fixed Income
307,2019-11-05,Asset1,249.2662,0.225457962039468,Fixed Income
308,2019-11-06,Asset1,249.4238,0.225457962039468,Fixed Income
309,2019-11-07,Asset1,247.7821,0.225457962039468,Fixed Income
310,2019-11-08,Asset1,247.9518,0.225457962039468,Fixed Income
311,2019-11-09,Asset1,247.9518,0.225457962039468,Fixed Income
312,2019-11-10,Asset1,247.9518,0.225457962039468,Fixed Income
313,2019-11-11,Asset1,247.2335,0.225457962039468,Fixed Income
314,2019-11-12,Asset1,247.3298,0.225457962039468,Fixed Income
315,2019-11-13,Asset1,247.8381,0.225457962039468,Fixed Income
316,2019-11-14,Asset1,247.955,0.225457962039468,Fixed Income
317,2019-11-15,Asset1,248.2075,0.225457962039468,Fixed Income
318,2019-11-16,Asset1,248.2075,0.225457962039468,Fixed Income
319,2019-11-17,Asset1,248.2075,0.225457962039468,Fixed Income
320,2019-11-18,Asset1,248.4782,0.225457962039468,Fixed Income
321,2019-11-19,Asset1,248.3017,0.225457962039468,Fixed Income
322,2019-11-20,Asset1,248.6208,0.225457962039468,Fixed Income
323,2019-11-21,Asset1,248.2037,0.225457962039468,Fixed Income
324,2019-11-22,Asset1,248.7423,0.225457962039468,Fixed Income
325,2019-11-23,Asset1,248.7423,0.225457962039468,Fixed Income
326,2019-11-24,Asset1,248.7423,0.225457962039468,Fixed Income
327,2019-11-25,Asset1,248.7454,0.225457962039468,Fixed Income
328,2019-11-26,Asset1,249.0479,0.225457962039468,Fixed Income
329,2019-11-27,Asset1,248.7962,0.225457962039468,Fixed Income
330,2019-11-28,Asset1,248.6273,0.225457962039468,Fixed Income
331,2019-11-29,Asset1,248.5491,0.225457962039468,Fixed Income
332,2019-11-30,Asset1,248.5491,0.225457962039468,Fixed Income
333,2019-12-01,Asset1,248.5491,0.225457962039468,Fixed Income
334,2019-12-02,Asset1,247.0168,0.225457962039468,Fixed Income
335,2019-12-03,Asset1,248.4289,0.225457962039468,Fixed Income
336,2019-12-04,Asset1,247.8403,0.225457962039468,Fixed Income
337,2019-12-05,Asset1,247.1606,0.225457962039468,Fixed Income
338,2019-12-06,Asset1,247.044,0.225457962039468,Fixed Income
339,2019-12-07,Asset1,247.044,0.225457962039468,Fixed Income
340,2019-12-08,Asset1,247.044,0.225457962039468,Fixed Income
341,2019-12-09,Asset1,247.563,0.225457962039468,Fixed Income
342,2019-12-10,Asset1,247.6009,0.225457962039468,Fixed Income
343,2019-12-11,Asset1,248.1417,0.225457962039468,Fixed Income
344,2019-12-12,Asset1,247.3449,0.225457962039468,Fixed Income
345,2019-12-13,Asset1,248.3365,0.225457962039468,Fixed Income
346,2019-12-14,Asset1,248.3365,0.225457962039468,Fixed Income
347,2019-12-15,Asset1,248.3365,0.225457962039468,Fixed Income
348,2019-12-16,Asset1,247.7756,0.225457962039468,Fixed Income
349,2019-12-17,Asset1,248.2644,0.225457962039468,Fixed Income
350,2019-12-18,Asset1,247.3576,0.225457962039468,Fixed Income
351,2019-12-19,Asset1,247.0007,0.225457962039468,Fixed Income
352,2019-12-20,Asset1,247.0186,0.225457962039468,Fixed Income
353,2019-12-21,Asset1,247.0186,0.225457962039468,Fixed Income
354,2019-12-22,Asset1,247.0186,0.225457962039468,Fixed Income
355,2019-12-23,Asset1,246.9417,0.225457962039468,Fixed Income
356,2019-12-24,Asset1,246.965,0.225457962039468,Fixed Income
357,2019-12-25,Asset1,246.965,0.225457962039468,Fixed Income
358,2019-12-26,Asset1,246.965,0.225457962039468,Fixed Income
359,2019-12-27,Asset1,247.2267,0.225457962039468,Fixed Income
360,2019-12-28,Asset1,247.2267,0.225457962039468,Fixed Income
361,2019-12-29,Asset1,247.2267,0.225457962039468,Fixed Income
362,2019-12-30,Asset1,246.1738,0.225457962039468,Fixed Income
363,2019-12-31,Asset1,246.3738,0.225457962039468,Fixed Income
364,2020-01-01,Asset1,246.3738,0.321749236708428,Fixed Income
365,2020-01-02,Asset1,246.569,0.321749236708428,Fixed Income
366,2020-01-03,Asset1,247.7501,0.321749236708428,Fixed Income
367,2020-01-04,Asset1,247.7501,0.321749236708428,Fixed Income
368,2020-01-05,Asset1,247.7501,0.321749236708428,Fixed Income
369,2020-01-06,Asset1,247.5701,0.321749236708428,Fixed Income
370,2020-01-07,Asset1,247.4227,0.321749236708428,Fixed Income
371,2020-01-08,Asset1,247.0759,0.321749236708428,Fixed Income
372,2020-01-09,Asset1,246.6689,0.321749236708428,Fixed Income
373,2020-01-10,Asset1,247.0702,0.321749236708428,Fixed Income
374,2020-01-11,Asset1,247.0702,0.321749236708428,Fixed Income
375,2020-01-12,Asset1,247.0702,0.321749236708428,Fixed Income
376,2020-01-13,Asset1,246.1124,0.321749236708428,Fixed Income
377,2020-01-14,Asset1,246.3038,0.321749236708428,Fixed Income
378,2020-01-15,Asset1,246.8187,0.321749236708428,Fixed Income
379,2020-01-16,Asset1,246.6133,0.321749236708428,Fixed Income
380,2020-01-17,Asset1,246.8645,0.321749236708428,Fixed Income
381,2020-01-18,Asset1,246.8645,0.321749236708428,Fixed Income
382,2020-01-19,Asset1,246.8645,0.321749236708428,Fixed Income
383,2020-01-20,Asset1,246.9642,0.321749236708428,Fixed Income
384,2020-01-21,Asset1,247.4027,0.321749236708428,Fixed Income
385,2020-01-22,Asset1,247.6342,0.321749236708428,Fixed Income
386,2020-01-23,Asset1,248.7842,0.321749236708428,Fixed Income
387,2020-01-24,Asset1,249.1343,0.321749236708428,Fixed Income
388,2020-01-25,Asset1,249.1343,0.321749236708428,Fixed Income
389,2020-01-26,Asset1,249.1343,0.321749236708428,Fixed Income
390,2020-01-27,Asset1,250.7723,0.321749236708428,Fixed Income
391,2020-01-28,Asset1,250.435,0.321749236708428,Fixed Income
392,2020-01-29,Asset1,251.0762,0.321749236708428,Fixed Income
393,2020-01-30,Asset1,251.6655,0.321749236708428,Fixed Income
394,2020-01-31,Asset1,252.3739,0.321749236708428,Fixed Income
395,2020-02-01,Asset1,252.3739,0.321749236708428,Fixed Income
396,2020-02-02,Asset1,252.3739,0.321749236708428,Fixed Income
397,2020-02-03,Asset1,251.812,0.321749236708428,Fixed Income
398,2020-02-04,Asset1,251.4971,0.321749236708428,Fixed Income
399,2020-02-05,Asset1,250.8521,0.321749236708428,Fixed Income
400,2020-02-06,Asset1,250.8078,0.321749236708428,Fixed Income
401,2020-02-07,Asset1,251.2211,0.321749236708428,Fixed Income
402,2020-02-08,Asset1,251.2211,0.321749236708428,Fixed Income
403,2020-02-09,Asset1,251.2211,0.321749236708428,Fixed Income
404,2020-02-10,Asset1,251.69,0.321749236708428,Fixed Income
405,2020-02-11,Asset1,251.74,0.321749236708428,Fixed Income
406,2020-02-12,Asset1,251.5303,0.321749236708428,Fixed Income
407,2020-02-13,Asset1,251.8079,0.321749236708428,Fixed Income
408,2020-02-14,Asset1,251.8447,0.321749236708428,Fixed Income
409,2020-02-15,Asset1,251.8447,0.321749236708428,Fixed Income
410,2020-02-16,Asset1,251.8447,0.321749236708428,Fixed Income
411,2020-02-17,Asset1,251.9374,0.321749236708428,Fixed Income
412,2020-02-18,Asset1,251.9049,0.321749236708428,Fixed Income
